"TIER","STATE","STATE_FIPS","COUNTY","COUNTY_FIPS","POLLUTANT","POLLUTANT TYPE","EMISSIONS","UNIT OF MEASURE"
"Waste Disposal & Recycling","MA","25","Dukes","007","Nitrogen Oxides","CAP","3.29773482","TON"
"Chemical & Allied Product Mfg","MA","25","Worcester","027","PM2.5 Primary (Filt + Cond)","CAP","3.2977","TON"
"Other Industrial Processes","MA","25","Hampden","013","Ammonia","CAP","3.2876","TON"
"Fuel Comb. Other","MA","25","Nantucket","019","Sulfur Dioxide","CAP","3.2499606365","TON"
"Miscellaneous","MA","25","Middlesex","017","Sulfur Dioxide","CAP","3.2130587881","TON"
"Storage & Transport","MA","25","Essex","009","PM10 Primary (Filt + Cond)","CAP","3.152513647","TON"
"Petroleum & Related Industries","MA","25","Hampshire","015","Volatile Organic Compounds","CAP","3.1308","TON"
"Fuel Comb. Industrial","MA","25","Barnstable","001","Lead","CAP/HAP","3.1072396","LB"
"Petroleum & Related Industries","MA","25","Hampden","013","Sulfur Dioxide","CAP","3.1056","TON"
"Storage & Transport","MA","25","Worcester","027","PM10 Primary (Filt + Cond)","CAP","3.09790615","TON"
"Fuel Comb. Elec. Util.","MA","25","Franklin","011","Nitrogen Oxides","CAP","3.0887","TON"
"Off-Highway","MA","25","Norfolk","021","Ammonia","CAP","3.0844147510699","TON"
"Petroleum & Related Industries","MA","25","Essex","009","Volatile Organic Compounds","CAP","3.0062","TON"
"Storage & Transport","MA","25","Norfolk","021","PM10 Primary (Filt + Cond)","CAP","2.9898","TON"
"Storage & Transport","MA","25","Essex","009","PM2.5 Primary (Filt + Cond)","CAP","2.9807939846","TON"
"Off-Highway","MA","25","Barnstable","001","Ammonia","CAP","2.89078818765398","TON"
"Petroleum & Related Industries","MA","25","Suffolk","025","Volatile Organic Compounds","CAP","2.89","TON"
"Metals Processing","MA","25","Worcester","027","PM10 Primary (Filt + Cond)","CAP","2.8706","TON"
"Fuel Comb. Other","MA","25","Nantucket","019","Ammonia","CAP","2.8647199278","TON"
"Metals Processing","MA","25","Worcester","027","PM2.5 Primary (Filt + Cond)","CAP","2.8616","TON"
"Other Industrial Processes","MA","25","Middlesex","017","Lead","CAP/HAP","2.86","LB"
"Petroleum & Related Industries","MA","25","Worcester","027","Sulfur Dioxide","CAP","2.8439","TON"
"Miscellaneous","MA","25","Worcester","027","Lead","CAP/HAP","2.8256921736","LB"
"Petroleum & Related Industries","MA","25","Essex","009","PM2.5 Primary (Filt + Cond)","CAP","2.7999","TON"
"Petroleum & Related Industries","MA","25","Essex","009","PM10 Primary (Filt + Cond)","CAP","2.7999","TON"
"Other Industrial Processes","MA","25","Hampden","013","Nitrogen Oxides","CAP","2.777188","TON"
"Petroleum & Related Industries","MA","25","Plymouth","023","PM10 Primary (Filt + Cond)","CAP","2.7619","TON"
"Petroleum & Related Industries","MA","25","Plymouth","023","PM2.5 Primary (Filt + Cond)","CAP","2.7619","TON"
"Petroleum & Related Industries","MA","25","Franklin","011","Sulfur Dioxide","CAP","2.758","TON"
"Petroleum & Related Industries","MA","25","Essex","009","Nitrogen Oxides","CAP","2.7541","TON"
"Solvent Utilization","MA","25","Essex","009","Carbon Monoxide","CAP","2.750356","TON"
"Petroleum & Related Industries","MA","25","Barnstable","001","PM2.5 Primary (Filt + Cond)","CAP","2.7394","TON"
"Petroleum & Related Industries","MA","25","Barnstable","001","PM10 Primary (Filt + Cond)","CAP","2.7394","TON"
"Fuel Comb. Industrial","MA","25","Barnstable","001","Ammonia","CAP","2.7335265","TON"
"Miscellaneous","MA","25","Essex","009","Lead","CAP/HAP","2.6811737358","LB"
"Storage & Transport","MA","25","Franklin","011","PM10 Primary (Filt + Cond)","CAP","2.6632","TON"
"Solvent Utilization","MA","25","Hampden","013","Carbon Monoxide","CAP","2.651016","TON"
"Off-Highway","MA","25","Plymouth","023","Ammonia","CAP","2.622315728495","TON"
"Solvent Utilization","MA","25","Norfolk","021","Carbon Monoxide","CAP","2.612312","TON"
"Petroleum & Related Industries","MA","25","Franklin","011","PM10 Primary (Filt + Cond)","CAP","2.6088","TON"
"Waste Disposal & Recycling","MA","25","Suffolk","025","Carbon Monoxide","CAP","2.60395898","TON"
"Petroleum & Related Industries","MA","25","Franklin","011","PM2.5 Primary (Filt + Cond)","CAP","2.5628","TON"
"Highway Vehicles","MA","25","Nantucket","019","Ammonia","CAP","2.4947714554","TON"
"Fuel Comb. Elec. Util.","MA","25","Barnstable","001","Volatile Organic Compounds","CAP","2.4853","TON"
"Petroleum & Related Industries","MA","25","Plymouth","023","Nitrogen Oxides","CAP","2.4422","TON"
"Solvent Utilization","MA","25","Suffolk","025","PM10 Primary (Filt + Cond)","CAP","2.4159136","TON"
"Solvent Utilization","MA","25","Suffolk","025","PM2.5 Primary (Filt + Cond)","CAP","2.4159136","TON"
"Waste Disposal & Recycling","MA","25","Barnstable","001","Sulfur Dioxide","CAP","2.40355572","TON"
"Storage & Transport","MA","25","Norfolk","021","PM2.5 Primary (Filt + Cond)","CAP","2.3234","TON"
"Miscellaneous","MA","25","Plymouth","023","Nitrogen Oxides","CAP","2.29939221855","TON"
"Fuel Comb. Industrial","MA","25","Hampshire","015","Lead","CAP/HAP","2.2722698","LB"
"Off-Highway","MA","25","Bristol","005","Ammonia","CAP","2.272029390452","TON"
"Miscellaneous","MA","25","Norfolk","021","Lead","CAP/HAP","2.2395619844","LB"
"Solvent Utilization","MA","25","Essex","009","PM10 Primary (Filt + Cond)","CAP","2.1983068","TON"
"Solvent Utilization","MA","25","Essex","009","PM2.5 Primary (Filt + Cond)","CAP","2.19160042","TON"
"Miscellaneous","MA","25","Bristol","005","Lead","CAP/HAP","2.1712175388","LB"
"Metals Processing","MA","25","Middlesex","017","Nitrogen Oxides","CAP","2.1024","TON"
"Storage & Transport","MA","25","Franklin","011","PM2.5 Primary (Filt + Cond)","CAP","2.0825","TON"
"Other Industrial Processes","MA","25","Norfolk","021","Sulfur Dioxide","CAP","2.0793","TON"
"Petroleum & Related Industries","MA","25","Hampshire","015","PM10 Primary (Filt + Cond)","CAP","2.0536","TON"
"Storage & Transport","MA","25","Berkshire","003","PM10 Primary (Filt + Cond)","CAP","2.015","TON"
"Other Industrial Processes","MA","25","Norfolk","021","Lead","CAP/HAP","2.0119","LB"
"Fuel Comb. Elec. Util.","MA","25","Norfolk","021","Lead","CAP/HAP","2","LB"
"Storage & Transport","MA","25","Hampden","013","PM2.5 Primary (Filt + Cond)","CAP","1.9504","TON"
"Solvent Utilization","MA","25","Hampden","013","Nitrogen Oxides","CAP","1.9437047","TON"
"Miscellaneous","MA","25","Suffolk","025","Lead","CAP/HAP","1.8806739","LB"
"Miscellaneous","MA","25","Bristol","005","Nitrogen Oxides","CAP","1.840935672","TON"
"Fuel Comb. Elec. Util.","MA","25","Middlesex","017","Lead","CAP/HAP","1.8","LB"
"Miscellaneous","MA","25","Hampden","013","Lead","CAP/HAP","1.7967478154","LB"
"Miscellaneous","MA","25","Plymouth","023","Lead","CAP/HAP","1.7906799994","LB"
"Metals Processing","MA","25","Middlesex","017","PM10 Primary (Filt + Cond)","CAP","1.7787","TON"
"Other Industrial Processes","MA","25","Barnstable","001","Nitrogen Oxides","CAP","1.694059","TON"
"Metals Processing","MA","25","Franklin","011","PM10 Primary (Filt + Cond)","CAP","1.69","TON"
"Metals Processing","MA","25","Franklin","011","PM2.5 Primary (Filt + Cond)","CAP","1.69","TON"
"Petroleum & Related Industries","MA","25","Berkshire","003","Volatile Organic Compounds","CAP","1.6879","TON"
"Petroleum & Related Industries","MA","25","Barnstable","001","Volatile Organic Compounds","CAP","1.669","TON"
"Miscellaneous","MA","25","Nantucket","019","Carbon Monoxide","CAP","1.666671500367","TON"
"Fuel Comb. Other","MA","25","Dukes","007","Lead","CAP/HAP","1.640412230184320756006","LB"
"Metals Processing","MA","25","Bristol","005","Ammonia","CAP","1.637","TON"
"Solvent Utilization","MA","25","Bristol","005","Carbon Monoxide","CAP","1.61876","TON"
"Petroleum & Related Industries","MA","25","Hampshire","015","PM2.5 Primary (Filt + Cond)","CAP","1.6066","TON"
"Metals Processing","MA","25","Bristol","005","PM2.5 Primary (Filt + Cond)","CAP","1.5753","TON"
"Metals Processing","MA","25","Bristol","005","PM10 Primary (Filt + Cond)","CAP","1.5753","TON"
"Miscellaneous","MA","25","Worcester","027","Sulfur Dioxide","CAP","1.53803592342","TON"
"Solvent Utilization","MA","25","Suffolk","025","Carbon Monoxide","CAP","1.537379","TON"
"Off-Highway","MA","25","Hampden","013","Ammonia","CAP","1.5237227394001","TON"
